Time,Seconds,Latitude / Y Position (Degrees),Longitude / X Position (Degrees),Distance (Miles),Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
2018-04-08 10:31:52.308012,709.6107,30.324105,-97.75604200000001,7.7,43.132,0.9,1,1774,-0.0,-0.1
2018-04-08 10:31:52.390669,709.693357,30.324091999999997,-97.75604200000001,7.7,43.028999999999996,0.9,2,1769,-0.0,-0.1
2018-04-08 10:31:52.490669,709.793357,30.324075,-97.75604200000001,7.7,42.905,0.8,2,1763,0.0,-0.1
2018-04-08 10:31:52.590669,709.893357,30.324059000000002,-97.756043,7.71,42.781000000000006,0.8,2,1757,0.0,-0.1
2018-04-08 10:31:52.690670,709.9933570000001,30.324042,-97.756043,7.71,42.656000000000006,0.7,2,1751,0.0,-0.1
2018-04-08 10:31:52.790670,710.0933570000001,30.324026,-97.75604399999999,7.71,42.532,0.7,2,1745,0.0,-0.11
2018-04-08 10:31:52.816673,710.1193599999999,30.324021999999996,-97.75604399999999,7.71,42.5,0.7,2,1743,0.0,-0.11
2018-04-08 10:31:52.890669,710.193357,30.324009999999998,-97.75604399999999,7.71,42.36,0.6,2,1739,0.01,-0.11
2018-04-08 10:31:52.990669,710.293357,30.323992999999998,-97.756045,7.71,42.172,0.6,2,1733,0.01,-0.11
2018-04-08 10:31:53.090669,710.393357,30.323977000000003,-97.756045,7.71,41.983000000000004,0.5,2,1727,0.01,-0.11
2018-04-08 10:31:53.153190,710.455877,30.323967,-97.756046,7.71,41.865,0.5,2,1723,0.01,-0.11
2018-04-08 10:31:53.190670,710.4933570000001,30.323960999999997,-97.756046,7.71,41.794,0.5,2,1721,0.01,-0.11
2018-04-08 10:31:53.290670,710.5933570000001,30.323945000000002,-97.756046,7.71,41.605,0.5,2,1715,0.01,-0.11
2018-04-08 10:31:53.390669,710.693357,30.323928999999996,-97.756047,7.72,41.416000000000004,0.4,2,1709,0.01,-0.11
2018-04-08 10:31:53.411939,710.714626,30.323925,-97.756047,7.72,41.376000000000005,0.4,2,1708,0.01,-0.11
2018-04-08 10:31:53.490669,710.793357,30.323913,-97.756047,7.72,41.228,0.4,2,1704,0.01,-0.11
2018-04-08 10:31:53.590669,710.893357,30.323897,-97.75604799999999,7.72,41.038999999999994,0.3,2,1698,0.01,-0.12
2018-04-08 10:31:53.690670,710.9933570000001,30.323881,-97.75604799999999,7.72,40.85,0.3,2,1692,0.02,-0.12
2018-04-08 10:31:53.790670,711.0933570000001,30.323866,-97.756049,7.72,40.661,0.3,2,1687,0.02,-0.12
2018-04-08 10:31:53.809929,711.112617,30.323863,-97.756049,7.72,40.625,0.3,2,1686,0.02,-0.12
2018-04-08 10:31:53.890669,711.193357,30.32385,-97.756049,7.72,40.524,0.3,2,1681,0.02,-0.12
2018-04-08 10:31:53.990669,711.293357,30.323834,-97.75605,7.72,40.399,0.2,2,1675,0.02,-0.12
2018-04-08 10:31:54.090669,711.393357,30.323819,-97.75605,7.72,40.274,0.2,2,1670,0.02,-0.12
2018-04-08 10:31:54.153138,711.455826,30.323809000000004,-97.75605,7.72,40.196,0.2,2,1666,0.02,-0.12
2018-04-08 10:31:54.190670,711.4933570000001,30.323803,-97.756051,7.72,40.149,0.2,2,1664,0.02,-0.12
2018-04-08 10:31:54.290670,711.5933570000001,30.323787,-97.756051,7.73,40.024,0.1,2,1658,0.02,-0.13
2018-04-08 10:31:54.390669,711.693357,30.323771999999998,-97.756052,7.73,39.899,0.1,2,1652,0.02,-0.13
2018-04-08 10:31:54.410756,711.7134440000001,30.323769,-97.756052,7.73,39.874,0.1,2,1650,0.03,-0.13
2018-04-08 10:31:54.490669,711.793357,30.323756,-97.756052,7.73,39.774,-0.3,2,1646,0.03,-0.13
2018-04-08 10:31:54.590669,711.893357,30.323741,-97.75605300000001,7.73,39.649,-0.9,2,1639,0.03,-0.13
2018-04-08 10:31:54.690670,711.9933570000001,30.323725,-97.75605300000001,7.73,39.524,-1.4,2,1633,0.03,-0.13
2018-04-08 10:31:54.790670,712.0933570000001,30.32371,-97.756054,7.73,39.399,-2.0,2,1627,0.03,-0.13
2018-04-08 10:31:54.809808,712.112496,30.323707000000002,-97.756054,7.73,39.375,-2.1,2,1626,0.03,-0.13
2018-04-08 10:31:54.890669,712.193357,30.323695,-97.756054,7.73,39.224000000000004,-2.5,2,1621,0.03,-0.13
2018-04-08 10:31:54.990669,712.293357,30.323679,-97.756054,7.73,39.036,-3.1,2,1615,0.03,-0.14
2018-04-08 10:31:55.090669,712.393357,30.323664,-97.756055,7.73,38.849000000000004,-3.7,2,1609,0.03,-0.14
2018-04-08 10:31:55.190670,712.4933570000001,30.323649,-97.756055,7.74,38.662,-4.2,2,1603,0.04,-0.14
2018-04-08 10:31:55.209553,712.51224,30.323646000000004,-97.756055,7.74,38.626999999999995,-4.3,2,1602,0.04,-0.14
2018-04-08 10:31:55.290670,712.5933570000001,30.323634000000002,-97.756056,7.74,38.475,-4.8,2,1628,0.04,-0.14
2018-04-08 10:31:55.390669,712.693357,30.323619,-97.756056,7.74,38.287,-5.3,2,1660,0.04,-0.14
2018-04-08 10:31:55.407013,712.7097,30.323615999999998,-97.756056,7.74,38.257,-5.4,2,1665,0.04,-0.14
2018-04-08 10:31:55.490669,712.793357,30.323604,-97.756057,7.74,38.1,-5.6,2,1692,0.04,-0.14
2018-04-08 10:31:55.590669,712.893357,30.323589000000002,-97.756057,7.74,37.913000000000004,-5.8,2,1723,0.04,-0.14
2018-04-08 10:31:55.690670,712.9933570000001,30.323574,-97.756057,7.74,37.726,-6.0,2,1755,0.04,-0.15
2018-04-08 10:31:55.790670,713.093358,30.323559999999997,-97.756058,7.74,37.539,-6.2,2,1787,0.04,-0.15
2018-04-08 10:31:55.811236,713.113923,30.323557,-97.756058,7.74,37.5,-6.3,2,1794,0.04,-0.15
2018-04-08 10:31:55.890671,713.193358,30.323545000000003,-97.756058,7.74,37.302,-6.5,2,1819,0.04,-0.15
2018-04-08 10:31:55.990671,713.293358,30.323529999999998,-97.756059,7.74,37.054,-6.7,2,1851,0.05,-0.15
2018-04-08 10:31:56.090670,713.393358,30.323515999999998,-97.756059,7.74,36.805,-6.9,2,1883,0.05,-0.15
2018-04-08 10:31:56.190670,713.4933580000001,30.323501,-97.75605999999999,7.75,36.556,-7.1,2,1915,0.05,-0.15
2018-04-08 10:31:56.210947,713.5136349999999,30.323497999999997,-97.75605999999999,7.75,36.506,-7.1,2,1921,0.05,-0.15
2018-04-08 10:31:56.290670,713.593358,30.323487,-97.75605999999999,7.75,36.308,-7.3,2,1911,0.05,-0.15
2018-04-08 10:31:56.390671,713.693358,30.323472,-97.756061,7.75,36.059,-7.5,2,1898,0.05,-0.16
2018-04-08 10:31:56.419839,713.7225269999999,30.323468,-97.756061,7.75,35.986,-7.6,2,1895,0.05,-0.16
2018-04-08 10:31:56.490671,713.793358,30.323458000000002,-97.756061,7.75,35.81,-7.6,2,1886,0.05,-0.16
2018-04-08 10:31:56.590670,713.893358,30.323444,-97.756061,7.75,35.562,-7.6,2,1873,0.05,-0.16
2018-04-08 10:31:56.690670,713.9933580000001,30.32343,-97.756062,7.75,35.313,-7.6,2,1861,0.05,-0.16
2018-04-08 10:31:56.790670,714.093358,30.323415999999998,-97.756063,7.75,35.064,-7.6,2,1848,0.06,-0.16
2018-04-08 10:31:56.816445,714.119133,30.323413000000002,-97.756063,7.75,35.0,-7.6,2,1845,0.06,-0.16
2018-04-08 10:31:56.890671,714.193358,30.323403000000003,-97.756063,7.75,34.873000000000005,-7.6,2,1836,0.06,-0.16
2018-04-08 10:31:56.990671,714.293358,30.323389000000002,-97.756064,7.75,34.702,-7.6,2,1823,0.06,-0.16
2018-04-08 10:31:57.090670,714.393358,30.323375,-97.756065,7.75,34.531,-7.6,2,1811,0.06,-0.17
2018-04-08 10:31:57.190670,714.4933580000001,30.323361,-97.756066,7.76,34.359,-7.6,2,1798,0.06,-0.17
2018-04-08 10:31:57.255499,714.558186,30.323353000000004,-97.756067,7.76,34.248000000000005,-7.6,2,1790,0.06,-0.17
2018-04-08 10:31:57.290670,714.593358,30.323348,-97.756067,7.76,34.188,-7.6,2,1785,0.06,-0.17
2018-04-08 10:31:57.390671,714.693358,30.323334000000003,-97.756069,7.76,34.016999999999996,-7.6,2,1773,0.06,-0.17
2018-04-08 10:31:57.414347,714.717034,30.323331,-97.756069,7.76,33.977,-7.6,2,1770,0.06,-0.17
2018-04-08 10:31:57.490671,714.793358,30.323321000000004,-97.75607,7.76,33.846,-7.7,2,1760,0.06,-0.17
2018-04-08 10:31:57.590670,714.893358,30.323307,-97.75607099999999,7.76,33.675,-7.9,2,1747,0.07,-0.17
2018-04-08 10:31:57.690670,714.9933580000001,30.323294,-97.756073,7.76,33.504,-8.0,2,1734,0.07,-0.17
2018-04-08 10:31:57.790670,715.093358,30.323281,-97.75607600000001,7.76,33.332,-8.2,2,1721,0.07,-0.18
2018-04-08 10:31:57.890671,715.193358,30.323268,-97.756079,7.76,33.161,-8.3,2,1708,0.07,-0.18
2018-04-08 10:31:57.911818,715.214505,30.323265999999997,-97.756079,7.76,33.125,-8.3,2,1705,0.07,-0.18
2018-04-08 10:31:57.990671,715.293358,30.323256,-97.75608199999999,7.76,32.928000000000004,-8.5,2,1695,0.07,-0.18
2018-04-08 10:31:58.090670,715.393358,30.323242999999998,-97.756086,7.76,32.677,-8.6,2,1682,0.07,-0.18
2018-04-08 10:31:58.190670,715.4933580000001,30.323231,-97.756091,7.76,32.427,-8.8,2,1669,0.07,-0.18
2018-04-08 10:31:58.255622,715.55831,30.323221999999998,-97.756095,7.77,32.265,-8.9,2,1661,0.07,-0.18
2018-04-08 10:31:58.290670,715.593358,30.323218,-97.756096,7.77,32.177,-8.9,2,1657,0.08,-0.18
2018-04-08 10:31:58.390671,715.693358,30.323206,-97.756102,7.77,31.927,-9.1,2,1644,0.08,-0.18
2018-04-08 10:31:58.412425,715.715112,30.323203000000003,-97.756103,7.77,31.872,-9.1,2,1641,0.08,-0.18
2018-04-08 10:31:58.490671,715.793358,30.323194,-97.756108,7.77,31.677,-9.0,2,1631,0.08,-0.18
2018-04-08 10:31:58.590670,715.893358,30.323182,-97.75611500000001,7.77,31.426,-8.9,2,1618,0.08,-0.19
2018-04-08 10:31:58.690670,715.9933580000001,30.32317,-97.75612199999999,7.77,31.176,-8.8,2,1606,0.08,-0.19
2018-04-08 10:31:58.790670,716.093358,30.323159000000004,-97.756129,7.77,30.926,-8.7,2,1593,0.08,-0.19
2018-04-08 10:31:58.890671,716.193358,30.323148,-97.756135,7.77,30.676,-8.6,2,1580,0.08,-0.19
2018-04-08 10:31:58.910989,716.213677,30.323146,-97.756137,7.77,30.625,-8.6,2,1578,0.08,-0.19
2018-04-08 10:31:58.990671,716.293358,30.323137,-97.75614200000001,7.77,30.426,-8.5,2,1567,0.08,-0.19
2018-04-08 10:31:59.090670,716.393358,30.323125,-97.756149,7.77,30.177,-8.4,2,1555,0.09,-0.19
2018-04-08 10:31:59.190670,716.4933580000001,30.323114,-97.756155,7.77,29.927,-8.2,2,1542,0.09,-0.19
2018-04-08 10:31:59.290670,716.593358,30.323103000000003,-97.756162,7.77,29.677,-8.1,2,1529,0.09,-0.2
2018-04-08 10:31:59.307551,716.610239,30.323101,-97.756163,7.77,29.635,-8.1,2,1527,0.09,-0.2
2018-04-08 10:31:59.390671,716.693358,30.323092,-97.756169,7.78,29.428,-8.0,2,1544,0.09,-0.2
2018-04-08 10:31:59.415002,716.7176900000001,30.323090000000004,-97.75617,7.78,29.366999999999997,-8.0,2,1550,0.09,-0.2
2018-04-08 10:31:59.490671,716.793358,30.323081,-97.756176,7.78,29.178,-8.2,2,1565,0.09,-0.2
2018-04-08 10:31:59.590670,716.893358,30.323071000000002,-97.756182,7.78,28.929000000000002,-8.4,2,1586,0.09,-0.2
2018-04-08 10:31:59.690670,716.9933580000001,30.323061,-97.756191,7.78,28.679000000000002,-8.7,2,1607,0.09,-0.2
2018-04-08 10:31:59.790670,717.093358,30.323052,-97.756201,7.78,28.43,-8.9,2,1628,0.09,-0.2
2018-04-08 10:31:59.890671,717.193358,30.323041999999997,-97.75621,7.78,28.18,-9.2,2,1649,0.1,-0.2
2018-04-08 10:31:59.912711,717.215398,30.323040000000002,-97.756212,7.78,28.125,-9.2,2,1654,0.1,-0.2
2018-04-08 10:31:59.990671,717.293359,30.323033000000002,-97.75621899999999,7.78,27.835,-9.4,2,1670,0.1,-0.21
2018-04-08 10:32:00.090672,717.393359,30.323024,-97.756227,7.78,27.463,-9.7,2,1691,0.1,-0.21
2018-04-08 10:32:00.190672,717.4933589999999,30.323015,-97.756236,7.78,27.09,-9.9,2,1712,0.1,-0.21
2018-04-08 10:32:00.213912,717.5166,30.323012,-97.756238,7.78,27.004,-10.0,2,1717,0.1,-0.21
2018-04-08 10:32:00.290671,717.593359,30.323005,-97.75624499999999,7.78,26.718000000000004,-10.2,2,1733,0.1,-0.21
2018-04-08 10:32:00.309945,717.612633,30.323003999999997,-97.75624599999999,7.78,26.646,-10.2,2,1737,0.1,-0.21
2018-04-08 10:32:00.390671,717.693359,30.322996999999997,-97.756253,7.78,26.346,-10.4,2,1719,0.1,-0.21
2018-04-08 10:32:00.416651,717.719338,30.322994,-97.75625500000001,7.78,26.249000000000002,-10.5,2,1713,0.1,-0.21
2018-04-08 10:32:00.490671,717.793359,30.322988,-97.75626199999999,7.78,25.974,-11.7,2,1696,0.1,-0.21
2018-04-08 10:32:00.590672,717.893359,30.322978999999997,-97.75627,7.78,25.601,-13.3,2,1673,0.1,-0.21
2018-04-08 10:32:00.690672,717.9933589999999,30.322971000000003,-97.75627800000001,7.79,25.229,-14.9,2,1650,0.1,-0.21
2018-04-08 10:32:00.790671,718.093359,30.322963,-97.756284,7.79,24.857,-16.5,2,1627,0.09,-0.21
2018-04-08 10:32:00.890671,718.193359,30.322954,-97.756289,7.79,24.485,-18.2,2,1605,0.09,-0.21
2018-04-08 10:32:00.920112,718.2228,30.322952,-97.756291,7.79,24.375,-18.6,2,1598,0.09,-0.21
2018-04-08 10:32:00.990671,718.293359,30.322946,-97.756295,7.79,24.108,-19.8,2,1582,0.09,-0.21
2018-04-08 10:32:01.090672,718.393359,30.322937,-97.7563,7.79,23.73,-21.4,2,1559,0.09,-0.21
2018-04-08 10:32:01.190672,718.4933589999999,30.322929,-97.75630600000001,7.79,23.351,-23.0,2,1536,0.09,-0.21
2018-04-08 10:32:01.290671,718.593359,30.322921,-97.756312,7.79,22.973000000000003,-24.6,2,1513,0.09,-0.21
2018-04-08 10:32:01.309259,718.611946,30.322919,-97.756313,7.79,22.903000000000002,-24.9,2,1509,0.09,-0.21
2018-04-08 10:32:01.390671,718.693359,30.322913,-97.75631700000001,7.79,22.595,-26.2,2,1515,0.09,-0.21
2018-04-08 10:32:01.412382,718.7150690000001,30.322910999999998,-97.75631899999999,7.79,22.513,-26.6,2,1517,0.09,-0.21
2018-04-08 10:32:01.490671,718.793359,30.322905,-97.756323,7.79,22.217,-27.7,2,1522,0.09,-0.21
2018-04-08 10:32:01.590672,718.893359,30.322896999999998,-97.75632900000001,7.79,21.838,-29.1,2,1530,0.09,-0.21
2018-04-08 10:32:01.690672,718.9933589999999,30.32289,-97.756334,7.79,21.46,-30.5,2,1537,0.09,-0.22
2018-04-08 10:32:01.790671,719.093359,30.322883,-97.756339,7.79,21.081999999999997,-32.0,3,1545,0.09,-0.22
2018-04-08 10:32:01.890671,719.193359,30.322875,-97.756344,7.79,20.703000000000003,-33.4,3,1552,0.09,-0.22
2018-04-08 10:32:01.911376,719.214064,30.322874,-97.756345,7.79,20.625,-33.7,3,1554,0.09,-0.22
2018-04-08 10:32:01.990671,719.293359,30.322868,-97.756348,7.79,20.377,-34.8,3,1559,0.08,-0.22
2018-04-08 10:32:02.090672,719.393359,30.322861,-97.756353,7.79,20.064,-36.2,3,1567,0.08,-0.22
2018-04-08 10:32:02.190672,719.4933589999999,30.322854,-97.75635799999999,7.79,19.752,-37.6,3,1574,0.08,-0.22
2018-04-08 10:32:02.290671,719.593359,30.322847999999997,-97.75636300000001,7.8,19.439,-39.0,3,1582,0.08,-0.22
2018-04-08 10:32:02.309281,719.611969,30.322846000000002,-97.756364,7.8,19.381,-39.3,3,1583,0.08,-0.22
2018-04-08 10:32:02.390671,719.693359,30.322840999999997,-97.75636899999999,7.8,19.127,-40.4,3,1562,0.08,-0.22
2018-04-08 10:32:02.408740,719.711427,30.322840000000003,-97.75636999999999,7.8,19.07,-40.7,3,1558,0.08,-0.22
2018-04-08 10:32:02.490671,719.793359,30.322834999999998,-97.756374,7.8,18.814,-42.1,3,1537,0.08,-0.22
2018-04-08 10:32:02.590672,719.893359,30.322829,-97.75637900000001,7.8,18.500999999999998,-43.8,3,1512,0.08,-0.22
2018-04-08 10:32:02.690672,719.9933589999999,30.322823,-97.756385,7.8,18.189,-45.5,3,1487,0.08,-0.22
2018-04-08 10:32:02.790671,720.093359,30.322816999999997,-97.75639,7.8,17.875999999999998,-47.3,3,1461,0.08,-0.22
2018-04-08 10:32:02.890671,720.193359,30.322812,-97.756394,7.8,17.563,-49.0,3,1436,0.08,-0.22
2018-04-08 10:32:02.910951,720.213639,30.322810999999998,-97.756395,7.8,17.5,-49.3,3,1431,0.08,-0.22
2018-04-08 10:32:02.990671,720.293359,30.322806,-97.756399,7.8,17.3,-50.7,3,1411,0.08,-0.22
2018-04-08 10:32:03.090672,720.393359,30.322801000000002,-97.756404,7.8,17.049,-52.4,3,1385,0.07,-0.22
2018-04-08 10:32:03.190672,720.4933589999999,30.322796000000004,-97.75641,7.8,16.799,-54.1,3,1360,0.07,-0.22
2018-04-08 10:32:03.290671,720.593359,30.32279,-97.756415,7.8,16.548,-55.8,3,1335,0.07,-0.22
2018-04-08 10:32:03.309677,720.612364,30.322789,-97.756416,7.8,16.5,-56.2,3,1330,0.07,-0.22
2018-04-08 10:32:03.390671,720.693359,30.322784999999996,-97.75641999999999,7.8,16.297,-57.6,3,1307,0.07,-0.22
2018-04-08 10:32:03.410454,720.7131410000001,30.322784000000002,-97.756421,7.8,16.248,-57.9,3,1302,0.07,-0.22
2018-04-08 10:32:03.490671,720.793359,30.322779999999998,-97.756425,7.8,16.046,-59.0,3,1280,0.07,-0.22
2018-04-08 10:32:03.590672,720.893359,30.322775,-97.75643000000001,7.8,15.796,-60.4,3,1252,0.07,-0.22
2018-04-08 10:32:03.690672,720.9933589999999,30.322771000000003,-97.756435,7.8,15.545,-61.8,3,1224,0.07,-0.22
2018-04-08 10:32:03.790671,721.093359,30.322765999999998,-97.756439,7.8,15.294,-63.2,3,1196,0.07,-0.22
2018-04-08 10:32:03.890671,721.193359,30.322762,-97.75644399999999,7.8,15.044,-64.5,3,1168,0.07,-0.22
2018-04-08 10:32:03.908043,721.21073,30.322761,-97.756445,7.8,15.0,-64.8,3,1163,0.07,-0.22
2018-04-08 10:32:03.990671,721.293359,30.322758,-97.756449,7.8,14.69,-65.9,3,1140,0.07,-0.22
2018-04-08 10:32:04.090672,721.393359,30.322753000000002,-97.75645300000001,7.8,14.315999999999999,-67.3,3,1113,0.07,-0.22
2018-04-08 10:32:04.190672,721.4933599999999,30.322748999999998,-97.756458,7.8,13.940999999999999,-68.7,3,1085,0.07,-0.23
2018-04-08 10:32:04.290673,721.59336,30.322745,-97.756463,7.8,13.565999999999999,-70.1,3,1057,0.06,-0.23
2018-04-08 10:32:04.308434,721.611121,30.322744,-97.756463,7.8,13.5,-70.3,3,1052,0.06,-0.23
2018-04-08 10:32:04.390673,721.69336,30.322740000000003,-97.756467,7.8,13.190999999999999,-71.5,3,1050,0.06,-0.23
2018-04-08 10:32:04.408671,721.711359,30.322740000000003,-97.756468,7.8,13.124,-71.7,3,1050,0.06,-0.23
2018-04-08 10:32:04.490672,721.79336,30.322737,-97.75647099999999,7.8,12.817,-72.6,3,1048,0.06,-0.23
2018-04-08 10:32:04.590672,721.8933599999999,30.322733000000003,-97.756475,7.81,12.442,-73.7,3,1046,0.06,-0.23
2018-04-08 10:32:04.690672,721.9933599999999,30.32273,-97.756479,7.81,12.067,-74.8,3,1044,0.06,-0.23
2018-04-08 10:32:04.790673,722.09336,30.322726,-97.756483,7.81,11.692,-76.0,3,1041,0.06,-0.23
2018-04-08 10:32:04.890673,722.19336,30.322723,-97.75648699999999,7.81,11.318,-77.1,3,1039,0.06,-0.23
2018-04-08 10:32:04.908722,722.21141,30.322723,-97.75648699999999,7.81,11.25,-77.3,3,1039,0.06,-0.23
2018-04-08 10:32:04.990672,722.29336,30.322721,-97.756491,7.81,10.890999999999998,-78.2,3,1037,0.06,-0.23
2018-04-08 10:32:05.090672,722.3933599999999,30.322718,-97.75649399999999,7.81,10.454,-79.3,3,1035,0.06,-0.23
2018-04-08 10:32:05.190672,722.4933599999999,30.322715000000002,-97.756498,7.81,10.016,-80.4,3,1033,0.06,-0.23
2018-04-08 10:32:05.207288,722.5099759999999,30.322715000000002,-97.756499,7.81,9.943999999999999,-80.6,3,1032,0.06,-0.23
2018-04-08 10:32:05.290673,722.59336,30.322713,-97.756502,7.81,9.579,-81.5,3,1030,0.05,-0.21
2018-04-08 10:32:05.308807,722.611495,30.322712,-97.75650300000001,7.81,9.5,-81.7,3,1030,0.05,-0.21
2018-04-08 10:32:05.390673,722.69336,30.322709999999997,-97.756506,7.81,9.141,-82.7,3,1012,0.05,-0.19
2018-04-08 10:32:05.412561,722.7152480000001,30.322709999999997,-97.756506,7.81,9.046,-82.9,3,1007,0.05,-0.19
2018-04-08 10:32:05.490672,722.79336,30.322708000000002,-97.756509,7.81,8.704,-82.6,3,990,0.05,-0.17
2018-04-08 10:32:05.590672,722.8933599999999,30.322706,-97.756512,7.81,8.266,-82.1,3,968,0.05,-0.15
2018-04-08 10:32:05.690672,722.9933599999999,30.322705,-97.75651500000001,7.81,7.829,-81.7,3,946,0.04,-0.12
2018-04-08 10:32:05.790673,723.09336,30.322703999999998,-97.756517,7.81,7.391,-81.2,3,924,0.04,-0.1
2018-04-08 10:32:05.890673,723.19336,30.322703999999998,-97.756519,7.81,6.954,-80.8,3,902,0.04,-0.08
2018-04-08 10:32:05.908681,723.211369,30.322703999999998,-97.75652,7.81,6.875,-80.7,3,898,0.04,-0.08
2018-04-08 10:32:05.990672,723.29336,30.322703000000004,-97.75652099999999,7.81,6.772,-80.3,3,880,0.04,-0.06
2018-04-08 10:32:06.090672,723.3933599999999,30.322702000000003,-97.756523,7.81,6.647,-79.9,3,858,0.04,-0.04
2018-04-08 10:32:06.190672,723.4933599999999,30.322702000000003,-97.75652600000001,7.81,6.522,-79.5,3,836,0.03,-0.02
2018-04-08 10:32:06.207221,723.509908,30.322702000000003,-97.75652600000001,7.81,6.501,-79.4,3,832,0.03,-0.01
2018-04-08 10:32:06.290673,723.59336,30.322701000000002,-97.756528,7.81,6.397,-79.0,3,814,0.03,-0.01
2018-04-08 10:32:06.311525,723.614213,30.322701000000002,-97.756528,7.81,6.371,-78.9,3,809,0.03,-0.01
2018-04-08 10:32:06.390673,723.69336,30.3227,-97.75653,7.81,6.272,-78.6,3,814,0.03,0.0
2018-04-08 10:32:06.408810,723.711497,30.3227,-97.75653,7.81,6.249,-78.5,3,815,0.03,0.0
2018-04-08 10:32:06.446303,723.74899,30.3227,-97.75653100000001,7.81,6.202000000000001,-78.5,3,817,0.03,0.01
2018-04-08 10:32:06.490672,723.79336,30.3227,-97.75653199999999,7.81,6.147,-78.6,4,819,0.03,0.01
2018-04-08 10:32:06.590672,723.8933599999999,30.322699,-97.756534,7.81,6.022,-78.6,5,825,0.03,0.02
2018-04-08 10:32:06.690672,723.9933599999999,30.322699,-97.756536,7.81,5.897,-78.7,6,831,0.03,0.02
2018-04-08 10:32:06.790673,724.09336,30.322698,-97.756538,7.81,5.771,-78.8,7,836,0.03,0.03
2018-04-08 10:32:06.890673,724.19336,30.322698,-97.75654,7.81,5.646,-78.9,8,842,0.03,0.04
2018-04-08 10:32:06.907750,724.210437,30.322698,-97.75654,7.81,5.625,-78.9,9,843,0.03,0.04
2018-04-08 10:32:06.990672,724.29336,30.322696999999998,-97.75654200000001,7.81,5.6770000000000005,-79.0,10,848,0.03,0.05
2018-04-08 10:32:07.090672,724.3933599999999,30.322696999999998,-97.75654399999999,7.81,5.739,-79.0,11,854,0.03,0.06
2018-04-08 10:32:07.190672,724.4933599999999,30.322696,-97.756546,7.81,5.8020000000000005,-79.1,12,859,0.03,0.06
2018-04-08 10:32:07.206496,724.509184,30.322696,-97.756546,7.81,5.812,-79.1,12,860,0.03,0.06
2018-04-08 10:32:07.290673,724.59336,30.322695,-97.756548,7.81,5.864,-79.2,13,865,0.03,0.06
2018-04-08 10:32:07.307854,724.610541,30.322695,-97.756548,7.81,5.875,-79.2,14,866,0.03,0.06
2018-04-08 10:32:07.390673,724.69336,30.322695,-97.75655,7.81,5.9270000000000005,-79.3,15,876,0.03,0.06
2018-04-08 10:32:07.408187,724.710875,30.322695,-97.75655,7.81,5.938,-79.3,15,878,0.03,0.06
2018-04-08 10:32:07.490672,724.79336,30.322694,-97.756552,7.81,5.989,-79.3,16,887,0.03,0.05
2018-04-08 10:32:07.508718,724.8114059999999,30.322694,-97.756553,7.81,6.0,-79.3,16,889,0.03,0.05
2018-04-08 10:32:07.590672,724.8933599999999,30.322694,-97.75655400000001,7.81,6.0520000000000005,-79.3,15,899,0.04,0.05
2018-04-08 10:32:07.690672,724.9933599999999,30.322693,-97.756557,7.81,6.114,-79.3,13,911,0.04,0.04
2018-04-08 10:32:07.790673,725.09336,30.322692,-97.756559,7.81,6.1770000000000005,-79.3,11,922,0.04,0.04
2018-04-08 10:32:07.890673,725.19336,30.322692,-97.756561,7.81,6.239,-79.3,10,934,0.04,0.03
2018-04-08 10:32:07.908290,725.210977,30.322692,-97.756562,7.81,6.25,-79.3,10,936,0.04,0.03
2018-04-08 10:32:07.990672,725.29336,30.322691,-97.756564,7.81,6.3020000000000005,-79.4,8,946,0.04,0.03
2018-04-08 10:32:08.090672,725.3933599999999,30.322691,-97.756566,7.81,6.364,-79.4,7,958,0.04,0.03
2018-04-08 10:32:08.190672,725.4933599999999,30.32269,-97.756569,7.81,6.4270000000000005,-79.4,5,969,0.05,0.02
2018-04-08 10:32:08.206089,725.508776,30.32269,-97.756569,7.81,6.436,-79.4,5,971,0.05,0.02
2018-04-08 10:32:08.290673,725.59336,30.322689,-97.756571,7.81,6.489,-79.4,3,981,0.05,0.03
2018-04-08 10:32:08.308048,725.610735,30.322689,-97.756571,7.81,6.5,-79.4,3,983,0.05,0.03
2018-04-08 10:32:08.390673,725.693361,30.322689,-97.756573,7.81,6.5520000000000005,-79.4,2,971,0.04,0.03
2018-04-08 10:32:08.408535,725.711223,30.322688,-97.756574,7.81,6.563,-79.4,2,969,0.04,0.03
2018-04-08 10:32:08.490674,725.793361,30.322688,-97.756576,7.81,6.614,-75.6,0,957,0.04,0.03
2018-04-08 10:32:08.507624,725.8103110000001,30.322688,-97.756576,7.81,6.625,-74.8,0,954,0.04,0.03
2018-04-08 10:32:08.590674,725.893361,30.322687,-97.756579,7.81,6.6770000000000005,-70.9,0,942,0.04,0.04
2018-04-08 10:32:08.690673,725.993361,30.322685999999997,-97.75658100000001,7.81,6.739,-66.2,1,928,0.04,0.04
2018-04-08 10:32:08.790673,726.0933610000001,30.322685999999997,-97.756584,7.81,6.8020000000000005,-61.5,1,914,0.04,0.05
